DRUG_NAME,ModelID,COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,LN_IC50
BMS-345541,ACH-000890,1299062,SW1271,SCLC,4.99976
BMS-345541,ACH-000892,753600,NCI-H1563,LUAD,5.229938
BMS-345541,ACH-000893,910900,NCI-H1651,LUAD,3.245103
BMS-345541,ACH-000894,1240183,NCI-H1869,LUSC,4.230186
BMS-345541,ACH-000896,906797,647-V,BLCA,3.368249
BMS-345541,ACH-000900,905942,NCI-H23,LUAD,4.162199
BMS-345541,ACH-000903,906864,FTC-133,THCA,4.909668
BMS-345541,ACH-000905,687452,5637,BLCA,4.430471
BMS-345541,ACH-000906,1240128,ES-2,UNCLASSIFIED,2.522085
BMS-345541,ACH-000910,908122,MDA-MB-453,BRCA,2.995505
BMS-345541,ACH-000911,908455,NUGC-3,STAD,2.800476
BMS-345541,ACH-000913,907000,ESS-1,UNCLASSIFIED,1.96416
BMS-345541,ACH-000914,907063,HT,DLBC,2.506061
BMS-345541,ACH-000915,907171,IPC-298,SKCM,2.353585
BMS-345541,ACH-000917,1503371,TE-4,ESCA,2.750155
BMS-345541,ACH-000918,908147,MOLT-16,ALL,1.711062
BMS-345541,ACH-000919,1240155,IM-95,STAD,1.80046
BMS-345541,ACH-000920,910951,CML-T1,LCML,2.010732
BMS-345541,ACH-000922,1330994,RCH-ACV,UNCLASSIFIED,1.347547
BMS-345541,ACH-000924,1298353,NCI-H2172,UNCLASSIFIED,3.324391
BMS-345541,ACH-000926,907287,HT55,COREAD,2.94621
BMS-345541,ACH-000927,946359,BT-474,BRCA,4.221714
BMS-345541,ACH-000929,1298351,NCI-H2110,UNCLASSIFIED,2.348506
BMS-345541,ACH-000930,907046,HCC1569,BRCA,2.555268
BMS-345541,ACH-000932,908444,SNU-1,STAD,1.91172
BMS-345541,ACH-000934,908121,MDA-MB-361,BRCA,4.986499
BMS-345541,ACH-000935,1240173,MDST8,COREAD,2.849865
BMS-345541,ACH-000936,906852,EFO-27,UNCLASSIFIED,2.894325
BMS-345541,ACH-000937,909260,PF-382,ALL,2.541934
BMS-345541,ACH-000938,908158,NALM-6,UNCLASSIFIED,2.023494
BMS-345541,ACH-000939,909732,SK-UT-1,UNCLASSIFIED,4.54241
BMS-345541,ACH-000940,910781,AN3-CA,UCEC,1.971224
BMS-345541,ACH-000943,909698,RKO,COREAD,1.927309
BMS-345541,ACH-000944,908159,NAMALWA,UNCLASSIFIED,1.945262
BMS-345541,ACH-000945,722066,NCI-H650,LUAD,3.78665
BMS-345541,ACH-000947,1480371,OVK-18,OV,2.699911
BMS-345541,ACH-000948,910924,23132-87,STAD,1.658376
BMS-345541,ACH-000949,909770,TGBC11TKB,STAD,3.148956
BMS-345541,ACH-000950,907790,LoVo,COREAD,3.605229
BMS-345541,ACH-000953,909743,SUP-T1,ALL,2.841424
BMS-345541,ACH-000955,1660034,SNU-407,COREAD,3.975493
BMS-345541,ACH-000956,924100,22RV1,PRAD,2.471871
BMS-345541,ACH-000957,998189,LS-180,COREAD,3.376225
BMS-345541,ACH-000958,909751,SW48,COREAD,3.051531
BMS-345541,ACH-000960,909696,REH,UNCLASSIFIED,2.995762
BMS-345541,ACH-000963,1240123,CCK-81,COREAD,2.104698
BMS-345541,ACH-000965,930082,RL95-2,UNCLASSIFIED,4.186566
BMS-345541,ACH-000966,905968,IGROV-1,OV,2.10073
BMS-345541,ACH-000968,906814,COLO-792,SKCM,3.237409
BMS-345541,ACH-000969,905989,KM12,COREAD,5.307338
BMS-345541,ACH-000970,1674021,SNU-C5,COREAD,3.138995
BMS-345541,ACH-000971,905936,HCT-116,COREAD,1.845802
BMS-345541,ACH-000973,906798,639-V,BLCA,2.203901
BMS-345541,ACH-000974,909735,SNG-M,UCEC,4.814621
BMS-345541,ACH-000976,907069,HuCCT1,UNCLASSIFIED,4.149697
BMS-345541,ACH-000977,907788,LNCaP-Clone-FGC,PRAD,3.639429
BMS-345541,ACH-000978,1240127,EN,UCEC,4.178688
BMS-345541,ACH-000979,905935,DU-145,PRAD,4.284027
BMS-345541,ACH-000980,908467,NCI-H1155,UNCLASSIFIED,2.728087
BMS-345541,ACH-000981,1297446,DND-41,ALL,1.72623
BMS-345541,ACH-000983,1330931,KCL-22,LCML,1.368002
BMS-345541,ACH-000985,907794,LS-411N,COREAD,2.713959
BMS-345541,ACH-000986,907289,HT-115,COREAD,3.554048
BMS-345541,ACH-000988,1240174,MFE-319,UCEC,3.821496
BMS-345541,ACH-000989,1659928,SNU-175,COREAD,2.621965
BMS-345541,ACH-000991,1660036,SNU-81,COREAD,2.924954
BMS-345541,ACH-000995,998184,Jurkat,ALL,2.358394
BMS-345541,ACH-000997,905937,HCT-15,COREAD,2.087157
BMS-345541,ACH-000998,910554,CW-2,COREAD,3.065749
BMS-345541,ACH-000999,1659823,SNU-1040,COREAD,3.628019
BMS-345541,ACH-001002,1287706,451Lu,SKCM,3.163655
BMS-345541,ACH-001016,906746,Becker,GBM,4.341024
BMS-345541,ACH-001021,910850,C3A,LIHC,2.829165
BMS-345541,ACH-001024,910853,CHL-1,SKCM,3.436849
BMS-345541,ACH-001039,905961,COLO-205,COREAD,2.370216
BMS-345541,ACH-001049,753547,CPC-N,SCLC,2.364818
BMS-345541,ACH-001063,1479987,DOV13,OV,3.124834
BMS-345541,ACH-001064,906846,EB2,UNCLASSIFIED,2.621242
BMS-345541,ACH-001065,906862,EVSA-T,BRCA,4.765993
BMS-345541,ACH-001075,753604,NCI-H292,UNCLASSIFIED,2.271312
BMS-345541,ACH-001081,905971,HCC2998,COREAD,2.591358
BMS-345541,ACH-001086,1298134,HeLa,CESC,4.275648
BMS-345541,ACH-001089,907057,HLE,LIHC,3.557163
BMS-345541,ACH-001106,1330933,KOPN-8,UNCLASSIFIED,2.548595
BMS-345541,ACH-001107,1298216,KP-1N,PAAD,3.493291
BMS-345541,ACH-001118,949094,M059J,GBM,4.203323
BMS-345541,ACH-001127,905958,MOLT-4,ALL,3.961907
BMS-345541,ACH-001131,753594,MS-1,SCLC,2.214892
BMS-345541,ACH-001137,908476,NCI-H1993,LUAD,3.259103
BMS-345541,ACH-001138,688014,NCI-H2141,SCLC,4.760087
BMS-345541,ACH-001151,905969,OVCAR-5,OV,3.66742
BMS-345541,ACH-001182,909701,RPMI-6666,UNCLASSIFIED,2.82796
BMS-345541,ACH-001189,909716,SJRH30,UNCLASSIFIED,4.316335
BMS-345541,ACH-001190,905955,SK-MEL-2,SKCM,5.247929
BMS-345541,ACH-001193,909731,SK-PN-DW,UNCLASSIFIED,2.309393
BMS-345541,ACH-001199,909740,SNU-C2B,COREAD,4.040265
BMS-345541,ACH-001203,1331039,SUP-HD1,UNCLASSIFIED,2.456478
BMS-345541,ACH-001208,905980,TK10,KIRC,6.206504
BMS-345541,ACH-001227,1299052,SCC90,HNSC,4.471736
BMS-345541,ACH-001233,713869,VMRC-LCD,LUAD,4.430419
BMS-345541,ACH-001274,909759,SW982,UNCLASSIFIED,5.508958
BMS-345541,ACH-001306,906795,8305C,THCA,3.147543
BMS-345541,ACH-001307,924102,8505C,THCA,3.773716
BMS-345541,ACH-001328,910925,A431,UNCLASSIFIED,1.656628
BMS-345541,ACH-001331,1290724,BICR10,HNSC,3.619486
BMS-345541,ACH-001332,1240122,BICR78,HNSC,5.375815
BMS-345541,ACH-001333,687505,C-33-A,CESC,2.666545
BMS-345541,ACH-001334,687506,C-4-I,CESC,3.113214
BMS-345541,ACH-001336,906824,Ca-Ski,CESC,3.461162
BMS-345541,ACH-001338,910941,CHP-134,NB,2.466744
BMS-345541,ACH-001341,906843,DoTc2-4510,CESC,2.938772
BMS-345541,ACH-001344,906872,GI-ME-N,NB,4.649029
BMS-345541,ACH-001345,907291,GP5d,COREAD,3.385329
BMS-345541,ACH-001350,924151,HTC-C3,THCA,3.486279
BMS-345541,ACH-001355,949170,LAN-6,NB,2.13066
BMS-345541,ACH-001358,1330941,MDA-MB-330,BRCA,3.970917
BMS-345541,ACH-001359,687514,ME-180,CESC,3.046958
BMS-345541,ACH-001360,1240179,MS751,CESC,3.781022
BMS-345541,ACH-001362,687804,NCI-H1770,UNCLASSIFIED,2.588184
BMS-345541,ACH-001363,1298352,NCI-H2135,UNCLASSIFIED,5.965692
BMS-345541,ACH-001364,688021,NCI-H345,SCLC,4.88428
BMS-345541,ACH-001368,1503363,OACM5-1,ESCA,2.695905
BMS-345541,ACH-001373,1480361,OV-17R,OV,2.89928
BMS-345541,ACH-001374,909255,PA-1,UNCLASSIFIED,2.576945
BMS-345541,ACH-001383,1330993,PWR-1E,PRAD,3.17297
BMS-345541,ACH-001384,930083,RO82-W-1,THCA,7.700722
BMS-345541,ACH-001398,1240220,SW156,KIRC,4.142237
BMS-345541,ACH-001399,909753,SW626,OV,5.633573
BMS-345541,ACH-001400,924247,SW954,UNCLASSIFIED,2.527106
BMS-345541,ACH-001401,909744,SW13,ACC,2.677865
BMS-345541,ACH-001402,724839,SW756,CESC,5.355655
BMS-345541,ACH-001417,909779,UMC-11,UNCLASSIFIED,3.301128
BMS-345541,ACH-001418,1480374,UWB1.289,OV,3.694391
BMS-345541,ACH-001442,910697,A388,UNCLASSIFIED,2.591836
BMS-345541,ACH-001443,1290722,ASH-3,THCA,3.955254
BMS-345541,ACH-001452,906695,BONNA-12,,-0.036236
BMS-345541,ACH-001453,924105,BPH-1,UNCLASSIFIED,2.406002
BMS-345541,ACH-001489,1322212,COR-L32,SCLC,1.851426
BMS-345541,ACH-001490,1322213,COR-L321,UNCLASSIFIED,2.228329
BMS-345541,ACH-001496,1503366,ESO26,ESCA,2.352909
BMS-345541,ACH-001497,1503367,ESO51,ESCA,3.347361
BMS-345541,ACH-001498,1297449,Farage,DLBC,1.687756
BMS-345541,ACH-001500,1503361,FLO-1,ESCA,1.667036
BMS-345541,ACH-001517,907051,HEC-1,UCEC,5.894868
BMS-345541,ACH-001519,907290,H-EMC-SS,UNCLASSIFIED,6.142932
BMS-345541,ACH-001525,907068,HT-3,CESC,4.060688
BMS-345541,ACH-001526,907072,HuO9,UNCLASSIFIED,2.552064
BMS-345541,ACH-001528,1240154,IHH-4,THCA,2.160066
BMS-345541,ACH-001529,907175,JAR,UNCLASSIFIED,1.777006
BMS-345541,ACH-001530,907176,JEG-3,UNCLASSIFIED,3.933547
BMS-345541,ACH-001542,1298215,KON,HNSC,1.637258
BMS-345541,ACH-001543,753570,KOSC-2,HNSC,1.928449
BMS-345541,ACH-001544,1503368,KYAE-1,ESCA,3.927386
BMS-345541,ACH-001549,713899,LU-135,SCLC,3.200136
BMS-345541,ACH-001603,908447,NH-12,NB,4.429519
BMS-345541,ACH-001605,908452,no-10,LGG,3.882694
BMS-345541,ACH-001606,908450,no-11,LGG,3.182682
BMS-345541,ACH-001617,1659819,OCI-LY7,DLBC,1.644795
BMS-345541,ACH-001625,1298362,OSC-19,HNSC,2.458244
BMS-345541,ACH-001626,1240196,OSC-20,HNSC,5.401003
BMS-345541,ACH-001630,1480372,PEO1,OV,3.536405
BMS-345541,ACH-001638,1330995,RC-K8,DLBC,2.105069
BMS-345541,ACH-001639,1331025,ROS-50,UNCLASSIFIED,1.921275
BMS-345541,ACH-001641,1299050,SAT,HNSC,3.851175
BMS-345541,ACH-001642,910930,SCC-3,DLBC,1.924823
BMS-345541,ACH-001650,1240212,SISO,CESC,3.292584
BMS-345541,ACH-001653,1503364,SK-GT-2,STAD,3.267043
BMS-345541,ACH-001654,1503365,SK-GT-4,ESCA,5.057099
BMS-345541,ACH-001655,1240215,SKN,UNCLASSIFIED,2.699248
BMS-345541,ACH-001674,910780,TGW,NB,3.485876
BMS-345541,ACH-001680,909777,U-698-M,UNCLASSIFIED,1.236359
BMS-345541,ACH-001702,688121,VA-ES-BJ,UNCLASSIFIED,3.941437
BMS-345541,ACH-001703,1331048,VAL,DLBC,1.939346
BMS-345541,ACH-001704,930301,VMRC-MELG,SKCM,5.868705
BMS-345541,ACH-001709,909785,WSU-NHL,UNCLASSIFIED,1.6245
BMS-345541,ACH-001711,683667,PFSK-1,MB,1.696645
BMS-345541,ACH-001715,906827,CAL-72,UNCLASSIFIED,3.438702
BMS-345541,ACH-001716,906875,GOTO,NB,2.113507
BMS-345541,ACH-001738,905952,CCRF-CEM,ALL,1.914109
BMS-345541,ACH-002090,753533,BB65-RCC,KIRC,3.351281
BMS-345541,ACH-002091,924107,CAL-39,CESC,2.568407
BMS-345541,ACH-002092,1290767,CHSA0011,UNCLASSIFIED,2.761322
BMS-345541,ACH-002093,1290768,CHSA0108,UNCLASSIFIED,2.755422
BMS-345541,ACH-002094,1303912,CHSA8926,UNCLASSIFIED,4.301628
BMS-345541,ACH-002095,1297438,COR-L303,SCLC,1.215141
BMS-345541,ACH-002096,753545,CP50-MEL-B,SKCM,2.181294
BMS-345541,ACH-002097,753546,CP66-MEL,SKCM,3.342707
BMS-345541,ACH-002100,906841,DJM-1,UNCLASSIFIED,1.947178
BMS-345541,ACH-002101,1503369,EMC-BAC-1,LUAD,1.761449
BMS-345541,ACH-002102,1503370,EMC-BAC-2,LUAD,3.412773
BMS-345541,ACH-002105,949156,ES4,UNCLASSIFIED,2.362328
BMS-345541,ACH-002106,684057,ES5,UNCLASSIFIED,2.471947
BMS-345541,ACH-002107,949157,ES6,UNCLASSIFIED,3.210959
BMS-345541,ACH-002108,684059,ES7,UNCLASSIFIED,2.822805
BMS-345541,ACH-002109,949155,ES8,UNCLASSIFIED,1.904369
BMS-345541,ACH-002110,949163,EW-1,UNCLASSIFIED,2.318591
BMS-345541,ACH-002111,684062,EW-11,UNCLASSIFIED,3.264425
BMS-345541,ACH-002113,949166,EW-13,UNCLASSIFIED,3.151622
BMS-345541,ACH-002114,949165,EW-16,UNCLASSIFIED,2.312604
BMS-345541,ACH-002115,949164,EW-18,UNCLASSIFIED,2.457416
BMS-345541,ACH-002116,949167,EW-22,UNCLASSIFIED,3.184856
BMS-345541,ACH-002117,949168,EW-24,UNCLASSIFIED,3.406113
BMS-345541,ACH-002118,949161,EW-3,UNCLASSIFIED,3.130089
BMS-345541,ACH-002119,949160,EW-7,UNCLASSIFIED,2.543477
BMS-345541,ACH-002120,910932,GAK,SKCM,4.441854
BMS-345541,ACH-002121,1240130,G-MEL,SKCM,2.393106
BMS-345541,ACH-002123,1290808,NCI-H2369,MESO,5.38983
BMS-345541,ACH-002124,1290809,NCI-H2373,MESO,3.552433
BMS-345541,ACH-002125,1290810,NCI-H2461,MESO,5.49209
BMS-345541,ACH-002126,1240131,NCI-H2591,MESO,6.509374
BMS-345541,ACH-002127,1240132,NCI-H2595,MESO,4.142286
BMS-345541,ACH-002128,1290812,NCI-H2722,MESO,7.738188
BMS-345541,ACH-002129,1240134,NCI-H2731,MESO,4.743559
BMS-345541,ACH-002130,1290813,NCI-H2795,MESO,4.351933
BMS-345541,ACH-002131,1240135,NCI-H2803,MESO,2.802824
BMS-345541,ACH-002132,1240136,NCI-H2804,MESO,3.795249
BMS-345541,ACH-002133,1240137,NCI-H2810,MESO,2.765499
BMS-345541,ACH-002134,1290814,NCI-H2818,MESO,5.751429
BMS-345541,ACH-002135,1240138,NCI-H2869,MESO,4.966779
BMS-345541,ACH-002136,1240139,NCI-H290,MESO,1.328701
BMS-345541,ACH-002138,1240141,NCI-H513,MESO,3.861811
BMS-345541,ACH-002139,753558,HA7-RCC,KIRC,4.17017
BMS-345541,ACH-002140,1479988,Hey,OV,3.625953
BMS-345541,ACH-002142,909977,HuO-3N1,UNCLASSIFIED,5.282868
BMS-345541,ACH-002144,753564,IST-SL1,SCLC,1.710349
BMS-345541,ACH-002145,753565,IST-SL2,SCLC,3.002256
BMS-345541,ACH-002146,1480358,JHOS-3,OV,4.128645
BMS-345541,ACH-002147,1298160,K2,SKCM,2.977582
BMS-345541,ACH-002148,924238,K5,THCA,4.623051
BMS-345541,ACH-002150,753577,LB1047-RCC,KIRC,4.272588
BMS-345541,ACH-002151,753578,LB2241-RCC,KIRC,2.937605
BMS-345541,ACH-002152,753579,LB2518-MEL,SKCM,2.442898
BMS-345541,ACH-002153,753581,LB373-MEL-D,SKCM,3.344961
BMS-345541,ACH-002154,753582,LB647-SCLC,SCLC,1.821548
BMS-345541,ACH-002155,753585,LB996-RCC,KIRC,3.820901
BMS-345541,ACH-002156,1298223,LC-1-sq,LUSC,4.321196
BMS-345541,ACH-002157,907786,LC-2-ad,LUAD,2.715085
BMS-345541,ACH-002158,907796,LU-99A,UNCLASSIFIED,3.192346
BMS-345541,ACH-002159,905975,M14,SKCM,3.71486
BMS-345541,ACH-002160,908118,MC-IXC,NB,1.891012
BMS-345541,ACH-002161,908139,MKN28,STAD,3.534736
BMS-345541,ACH-002162,925339,MMAc-SF,SKCM,5.066909
BMS-345541,ACH-002163,908151,MRK-nu-1,BRCA,2.145258
BMS-345541,ACH-002164,753595,MZ1-PC,PAAD,4.072229
BMS-345541,ACH-002165,971777,MZ2-MEL,SKCM,2.179731
BMS-345541,ACH-002166,753596,MZ7-mel,SKCM,1.244032
BMS-345541,ACH-002167,1509073,NCC010,KIRC,2.326632
BMS-345541,ACH-002168,1509074,NCC021,KIRC,2.847247
BMS-345541,ACH-002171,924241,NCI-H250,SCLC,3.533353
BMS-345541,ACH-002172,905967,NCI-H322M,LUAD,3.951083
BMS-345541,ACH-002174,687600,NCI-H720,UNCLASSIFIED,3.182805
BMS-345541,ACH-002175,1331055,NCI-H740,,2.436635
BMS-345541,ACH-002178,910849,NY,UNCLASSIFIED,4.295421
BMS-345541,ACH-002179,909256,OCUB-M,BRCA,5.003511
BMS-345541,ACH-002180,949154,OMC-1,CESC,3.30734
BMS-345541,ACH-002182,1480367,OVCA433,OV,2.580409
BMS-345541,ACH-002183,1240200,OVMIU,OV,5.395812
BMS-345541,ACH-002186,1298533,PL4,PAAD,3.321055
BMS-345541,ACH-002187,1524418,RCC-AB,KIRC,3.572766
BMS-345541,ACH-002188,1524417,RCC-ER,KIRC,3.788002
BMS-345541,ACH-002189,1524414,RCC-FG2,KIRC,3.037511
BMS-345541,ACH-002190,1524415,RCC-JF,KIRC,2.29779
BMS-345541,ACH-002191,1524416,RCC-JW,KIRC,4.48787
BMS-345541,ACH-002192,1524419,RCC-MF,KIRC,3.579019
BMS-345541,ACH-002195,905978,RXF393,KIRC,2.617837
BMS-345541,ACH-002196,713885,SBC-1,SCLC,2.086664
BMS-345541,ACH-002197,753610,SBC-3,SCLC,2.756655
BMS-345541,ACH-002198,909711,SCH,UNCLASSIFIED,2.88914
BMS-345541,ACH-002199,905979,SN12C,KIRC,5.491221
BMS-345541,ACH-002200,909758,SW962,UNCLASSIFIED,4.256756
BMS-345541,ACH-002201,946357,TC-YIK,UNCLASSIFIED,2.47459
BMS-345541,ACH-002202,1299069,TMK-1,STAD,1.738682
BMS-345541,ACH-002204,1503373,U-CH2,,4.198901
BMS-345541,ACH-002205,1299078,WM1552C,SKCM,3.118349
BMS-345541,ACH-002206,1240226,WM278,SKCM,4.939623
BMS-345541,ACH-002208,1303911,YMB-1-E,BRCA,3.344061
BMS-345541,ACH-002209,910944,ALL-PO,ALL,2.490523
BMS-345541,ACH-002210,906765,ARH-77,MM,2.154427
BMS-345541,ACH-002211,910705,BALL-1,UNCLASSIFIED,1.620091
BMS-345541,ACH-002212,753531,BB30-HNC,HNSC,2.563392
BMS-345541,ACH-002213,753532,BB49-HNC,HNSC,4.342528
BMS-345541,ACH-002214,910919,BC-1,DLBC,1.401514
BMS-345541,ACH-002215,910918,BC-3,DLBC,1.095396
BMS-345541,ACH-002216,906763,BE-13,ALL,1.423855
BMS-345541,ACH-002217,753616,BE2-M17,NB,2.535902
BMS-345541,ACH-002218,910688,CESS,LAML,1.816783
BMS-345541,ACH-002219,910569,COLO-320-HSR,COREAD,2.016587
BMS-345541,ACH-002220,906807,CRO-AP2,DLBC,1.391696
BMS-345541,ACH-002221,949088,CTB-1,DLBC,1.356022
BMS-345541,ACH-002222,753548,CTV-1,LAML,1.863162
BMS-345541,ACH-002223,946366,D-245MG,GBM,2.707073
BMS-345541,ACH-002224,946367,D-247MG,GBM,4.090791
BMS-345541,ACH-002225,946368,D-263MG,GBM,5.435527
BMS-345541,ACH-002226,946369,D-336MG,LGG,2.67905
BMS-345541,ACH-002227,946370,D-392MG,GBM,5.599457
BMS-345541,ACH-002228,946372,D-423MG,GBM,1.79165
BMS-345541,ACH-002229,946373,D-502MG,LGG,4.166842
BMS-345541,ACH-002230,753549,D-542MG,GBM,4.021307
BMS-345541,ACH-002231,946377,D-566MG,GBM,2.067784
BMS-345541,ACH-002232,906838,DG-75,UNCLASSIFIED,1.869345
BMS-345541,ACH-002233,1789883,DiFi,COREAD,3.149892
BMS-345541,ACH-002234,910936,DOK,HNSC,4.716571
BMS-345541,ACH-002235,753552,DSH1,BLCA,2.557771
BMS-345541,ACH-002236,906847,EB-3,UNCLASSIFIED,2.36249
BMS-345541,ACH-002237,906861,ETK-1,UNCLASSIFIED,4.49507
BMS-345541,ACH-002238,906877,GR-ST,ALL,2.377029
BMS-345541,ACH-002239,1240140,NCI-H3118,UNCLASSIFIED,5.09101
BMS-345541,ACH-002240,907043,H9,UNCLASSIFIED,2.000269
BMS-345541,ACH-002241,949153,HAL-01,ALL,2.333248
BMS-345541,ACH-002242,907044,HC-1,UNCLASSIFIED,3.656589
BMS-345541,ACH-002243,753559,HCE-4,ESCA,4.494119
BMS-345541,ACH-002244,924111,HO-1-N-1,HNSC,4.82727
BMS-345541,ACH-002245,1322218,Hs-445,UNCLASSIFIED,2.566244
BMS-345541,ACH-002247,753563,IM-9,MM,2.018851
BMS-345541,ACH-002248,907170,IMR-5,NB,1.777295
BMS-345541,ACH-002249,1240161,JHU-011,HNSC,1.604198
BMS-345541,ACH-002250,1240162,JHU-022,HNSC,4.731974
BMS-345541,ACH-002251,1298156,JHU-029,HNSC,2.628648
BMS-345541,ACH-002252,907268,JiyoyeP-2003,UNCLASSIFIED,1.916033
BMS-345541,ACH-002253,1327769,JSC-1,DLBC,1.655528
BMS-345541,ACH-002254,1327773,KARPAS-1106P,DLBC,2.239077
BMS-345541,ACH-002255,1327774,KARPAS-231,UNCLASSIFIED,3.119066
BMS-345541,ACH-002256,907272,KARPAS-45,ALL,2.052666
BMS-345541,ACH-002257,907279,KINGS-1,LGG,4.742888
BMS-345541,ACH-002258,907280,KMOE-2,LAML,2.68905
BMS-345541,ACH-002259,924188,KNS-81-FD,LGG,2.708375
BMS-345541,ACH-002261,946363,KP-N-YS,NB,1.186383
BMS-345541,ACH-002262,907300,KY821,LAML,1.449946
BMS-345541,ACH-002263,1240167,KYSE-220,ESCA,2.418216
BMS-345541,ACH-002264,1298222,KYSE-50,ESCA,4.313643
BMS-345541,ACH-002265,753583,LB771-HNC,HNSC,3.616244
BMS-345541,ACH-002266,753584,LB831-BLC,BLCA,4.369124
BMS-345541,ACH-002267,907787,LC4-1,ALL,2.154187
BMS-345541,ACH-002268,910694,LN-405,GBM,5.766139
BMS-345541,ACH-002272,908136,MHH-PREB-1,UNCLASSIFIED,2.170858
BMS-345541,ACH-002273,908141,ML-2,LAML,1.496289
BMS-345541,ACH-002274,908142,MLMA,UNCLASSIFIED,2.517129
BMS-345541,ACH-002275,908143,MN-60,UNCLASSIFIED,3.944342
BMS-345541,ACH-002276,1330960,MY-M12,ALL,1.726166
BMS-345541,ACH-002277,1240181,NB(TU)1-10,NB,1.984029
BMS-345541,ACH-002278,949171,NB10,NB,2.325601
BMS-345541,ACH-002280,949177,NB13,NB,2.56727
BMS-345541,ACH-002281,949178,NB14,NB,2.33251
BMS-345541,ACH-002282,949175,NB17,NB,2.716381
BMS-345541,ACH-002283,949176,NB5,NB,2.682271
BMS-345541,ACH-002284,949173,NB6,NB,2.421563
BMS-345541,ACH-002285,949174,NB7,NB,4.293478
BMS-345541,ACH-002288,910942,NEC8,UNCLASSIFIED,1.098146
BMS-345541,ACH-002289,1330981,NK-92MI,UNCLASSIFIED,1.903075
BMS-345541,ACH-002292,1503362,OACp4C,ESCA,2.696854
BMS-345541,ACH-002293,1330987,P32-ISH,UNCLASSIFIED,1.577608
BMS-345541,ACH-002294,1240204,PCI-15A,HNSC,1.342024
BMS-345541,ACH-002297,1298531,PCI-4B,HNSC,2.282793
BMS-345541,ACH-002298,1240206,PCI-6A,HNSC,2.065453
BMS-345541,ACH-002299,910545,QIMR-WIL,LAML,2.237732
BMS-345541,ACH-002300,910401,Ramos-2G6-4C10,UNCLASSIFIED,1.817951
BMS-345541,ACH-002301,909697,RF-48,STAD,2.808865
BMS-345541,ACH-002302,910544,RPMI-8866,LCML,1.819391
BMS-345541,ACH-002304,909729,SK-MG-1,GBM,1.910431
BMS-345541,ACH-002305,1299059,SKN-3,HNSC,3.280076
BMS-345541,ACH-002306,1299061,STS-0421,UNCLASSIFIED,2.488297
BMS-345541,ACH-002307,1331034,SU-DHL-16,DLBC,-0.074234
BMS-345541,ACH-002308,910209,SUP-B8,UNCLASSIFIED,0.036594
BMS-345541,ACH-002309,909754,SW684,UNCLASSIFIED,6.048303
BMS-345541,ACH-002310,909756,SW872,UNCLASSIFIED,4.860001
BMS-345541,ACH-002311,946356,TE-12,ESCA,3.791729
BMS-345541,ACH-002312,910695,TGBC24TKB,UNCLASSIFIED,4.535582
BMS-345541,ACH-002313,1331045,TK,DLBC,2.060494
BMS-345541,ACH-002314,909773,TUR,DLBC,1.855931
BMS-345541,ACH-002316,1331049,WIL2-NS,UNCLASSIFIED,3.209361
BMS-536924,ACH-000001,905933,OVCAR-3,OV,2.631941
BMS-536924,ACH-000002,905938,HL-60,LAML,-0.156872
BMS-536924,ACH-000004,907053,HEL,LAML,1.082933
BMS-536924,ACH-000006,908148,MONO-MAC-6,LAML,-1.037901
BMS-536924,ACH-000008,910921,A101D,SKCM,3.229778
BMS-536924,ACH-000009,910700,C2BBe1,COREAD,5.134928
BMS-536924,ACH-000012,1240146,HCC-827,LUAD,2.066221
BMS-536924,ACH-000015,908471,NCI-H1581,UNCLASSIFIED,2.219054
BMS-536924,ACH-000018,724812,T24,BLCA,2.826539
BMS-536924,ACH-000019,905946,MCF7,BRCA,3.918289
BMS-536924,ACH-000020,908132,MHH-CALL-2,UNCLASSIFIED,0.63414
BMS-536924,ACH-000021,687802,NCI-H1693,LUAD,3.404533
BMS-536924,ACH-000023,1240201,PA-TU-8988T,PAAD,1.739507
BMS-536924,ACH-000024,909249,OPM-2,MM,-0.638518
BMS-536924,ACH-000030,753608,PC-14,LUAD,1.121407
BMS-536924,ACH-000035,687800,NCI-H1650,LUAD,1.982841
BMS-536924,ACH-000040,687588,U-118-MG,GBM,2.502831
BMS-536924,ACH-000042,1298475,PANC-02-03,PAAD,1.865953
BMS-536924,ACH-000045,908156,MV-4-11,UNCLASSIFIED,-1.732098
BMS-536924,ACH-000046,905950,ACHN,KIRC,2.067464
BMS-536924,ACH-000047,906869,GCIY,STAD,1.457467
BMS-536924,ACH-000048,1299070,TOV-112D,OV,3.103808
BMS-536924,ACH-000050,724825,NCI-H929,MM,-2.195507
BMS-536924,ACH-000052,684052,A673,UNCLASSIFIED,0.822819
BMS-536924,ACH-000053,907273,KARPAS-299,UNCLASSIFIED,0.416565
BMS-536924,ACH-000054,907064,HT-1080,UNCLASSIFIED,2.763065
BMS-536924,ACH-000055,906834,D-283MED,MB,1.41267
BMS-536924,ACH-000056,906842,DOHH-2,DLBC,1.601274
BMS-536924,ACH-000058,1240178,ML-1,THCA,1.394434
BMS-536924,ACH-000059,1247871,SUP-B15,ALL,2.387854
BMS-536924,ACH-000060,925348,PANC-10-05,PAAD,2.841975
BMS-536924,ACH-000061,907056,HH,UNCLASSIFIED,2.008535
BMS-536924,ACH-000062,910931,RERF-LC-MS,LUAD,0.674825
